id,keyword
2-s2.0-85051400106,Glutathione
2-s2.0-85051199297,Glutathione (PubChem CID: 124886)
2-s2.0-85051199297,Leucine (PubChem CID: 6106)
2-s2.0-85051199297,Malate (PubChem CID: 525)
2-s2.0-85051199297,Metabolic profiling
2-s2.0-85051199297,Ophthalmate (PubChem CID: 7018721)
2-s2.0-85051199297,Sulfur-containing metabolites
2-s2.0-85051180271,γ-Glutamylcysteine
2-s2.0-85051180271,γ-Glutamylcysteine (PubChem CID: 123938)
2-s2.0-85051180271,Amylopectin
2-s2.0-85051180271,Amylose
2-s2.0-85051023165,Gelatinization
2-s2.0-85051023165,Mango seed kernel starch
2-s2.0-85051023165,Pasting
2-s2.0-85051023165,Retrogradation
2-s2.0-85051023165,Adsorption isotherm
2-s2.0-85050850597,Enzymatic hydrolysis
2-s2.0-85050850597,Hydrophilic-hydrophobic
2-s2.0-85050850597,Nonionic surfactant
2-s2.0-85050850597,Palm fruit bunch
2-s2.0-85050850597,Geitlerinema
2-s2.0-85050850597,H 2 production
2-s2.0-85050803032,Marine cyanobacteria
2-s2.0-85050803032,Depression
2-s2.0-85050803032,Elderly
2-s2.0-85050803032,Indonesia
2-s2.0-85050662074,Nursing home
2-s2.0-85050662074,Prevalence
2-s2.0-85050662074,Risk factors
2-s2.0-85050662074,Bio-composite hydrogel
2-s2.0-85050662074,Cellulose
2-s2.0-85050539220,Bipolar disorder
2-s2.0-85050539220,Cytokines
2-s2.0-85050539220,Inflammation
2-s2.0-85050539220,Major depression
2-s2.0-85050539220,Neuroimmune
2-s2.0-85050539220,Oxidative and nitrosative stress
2-s2.0-85050539220,Endoplasmic reticulum stress
2-s2.0-85050539220,Molecular neurobiology
2-s2.0-85050468889,Mood disorders
2-s2.0-85050468889,Neurodegeneration
2-s2.0-85050468889,Neuroprogression
2-s2.0-85050468889,Unfolded protein response
2-s2.0-85050458654,Apis dorsata
2-s2.0-85050458654,"Giant honeybee, migratory species"
2-s2.0-85050458654,Thailand
2-s2.0-85050458654,tRNA structure
2-s2.0-85050458654,Adsorption
2-s2.0-85050132605,Amine functional group
2-s2.0-85050132605,Aminosilane
2-s2.0-85050132605,Clofibric acid
2-s2.0-85050132605,Hexagonal mesoporous silica
2-s2.0-85050132605,Chip formation
2-s2.0-85048803316,Tool wear
2-s2.0-85048803316,Wavelet transform
2-s2.0-85048803316,Aragonite skeleton
2-s2.0-85048803316,COI
2-s2.0-85048803316,"Koh Tao, Thailand"
2-s2.0-85048803316,mtMutS
2-s2.0-85048803316,Rarity
2-s2.0-85048803316,Symbiodinium
2-s2.0-85048803316,Environmental policy
2-s2.0-85048803316,fertility
2-s2.0-85048803316,great transition
2-s2.0-85048803316,human capital
2-s2.0-85048803316,16S
2-s2.0-85048803316,barcoding
2-s2.0-85048803316,biodiversity
2-s2.0-85048803316,Bocas del Toro
2-s2.0-85048803316,Caribbean
2-s2.0-85048567058,Hydrozoa
2-s2.0-85048567058,identification tools
2-s2.0-85048567058,Advanced cancer patients
2-s2.0-85048567058,Buddhist beliefs about death
2-s2.0-85048567058,Death acceptance
2-s2.0-85048567058,Death anxiety
2-s2.0-85047222753,Periostin
2-s2.0-85047222753,Community-based recycling
2-s2.0-85047222753,Curbside pickup
2-s2.0-85047222753,MSW
2-s2.0-85047222753,Socioeconomics factor
2-s2.0-85046396881,Gas transport mechanism
2-s2.0-85046396881,Hazardous gas removal
2-s2.0-85046396881,Mixed matrix membrane
2-s2.0-85046033651,Air Conditioner. Thermal Comfort
2-s2.0-85046033651,Direct Load Control
2-s2.0-85046033651,Load Aggregator
2-s2.0-85046033651,Load Scheduling Algorithm
2-s2.0-85046033651,ECHONET Lite
2-s2.0-85046033651,HEMS
2-s2.0-85045899073,Smart Water Heater
2-s2.0-85045899073,Baseline Methodologies
2-s2.0-85045899073,Demand Response
2-s2.0-85044773884,ECHONET Lite
2-s2.0-85044773884,Gateway
2-s2.0-85044773884,OpenADR
2-s2.0-85044773884,Raspberry Pi 3
2-s2.0-85044773884,cloud removal
2-s2.0-85044773884,haze removal
2-s2.0-85044545374,image enhancement
2-s2.0-85044545374,D. yinchanianum
2-s2.0-85044545374,Diplazium chioui D.
2-s2.0-85044545374,Lobatum
2-s2.0-85044545374,Southeast Asia
2-s2.0-85044545374,Demagnetization
2-s2.0-85044043279,Magnetization
2-s2.0-85044043279,NdFeB
2-s2.0-85044043279,Permanent magnet material
2-s2.0-85044043279,GaSb/GaAs
2-s2.0-85041534447,Global identity
2-s2.0-85041534447,Purchase intention
2-s2.0-85041534447,Self-verification process
2-s2.0-85041534447,Convolutional Neural Network
2-s2.0-85041534447,Deep Learning
2-s2.0-85037734965,Event Embedding
2-s2.0-85037734965,Long Short-term Memory
2-s2.0-85037734965,Stock Market Prediction
2-s2.0-85037734965,18S rRNA gene
2-s2.0-85037734965,Coral
2-s2.0-85037734965,Diversity
2-s2.0-85018465432,Fungi
2-s2.0-85018465432,Microbiome
2-s2.0-85018465432,fatty acid synthase inhibitor
2-s2.0-85018465432,molecular docking
2-s2.0-85018465432,molecular dynamics simulations
2-s2.0-85018465432,rosmarinic acid
2-s2.0-84946771902,thioesterase domain
2-s2.0-84946771902,Adrenal gland volume
2-s2.0-84946771902,foetal zone enlargement
2-s2.0-84946771902,placental alpha microglobulin-1
2-s2.0-85068981951,preterm labour
2-s2.0-85068981951,antioxidant
2-s2.0-85068981951,diabetes
2-s2.0-85068981951,flavan
2-s2.0-85068981951,Horsfieldia motleyi
2-s2.0-85068981951,Myristicaceae
2-s2.0-85068981951,Myristinin
2-s2.0-85061919665,α-glucosidase
2-s2.0-85061919665,Dry reforming
2-s2.0-85061919665,Mesoporous support
2-s2.0-85061919665,Ni/TiN-SBA-15
2-s2.0-85061919665,Promoter
2-s2.0-85055711737,Bifunctional air electrode
2-s2.0-85055711737,Catalyst support
2-s2.0-85055711737,Electrocatalyst design
2-s2.0-85055711737,Unitized regenerative PEM fuel cell
2-s2.0-85055711737,Chitosan
2-s2.0-85057790514,One pot reaction
2-s2.0-85057790514,Polysaccharides
2-s2.0-85057790514,Triple network gel
2-s2.0-85057790514,Water system
2-s2.0-85081041957,Apocynaceae
2-s2.0-85081041957,Asclepiadoideae
2-s2.0-85081041957,Northeastern Thailand
2-s2.0-85081041957,Open sandy area
2-s2.0-85079063133,Strong musty smell
2-s2.0-85079063133,Antiviral
2-s2.0-85079063133,Hepatitis B
2-s2.0-85079063133,HIV
2-s2.0-85079063133,Network meta-analysis
2-s2.0-85060047287,galaxies: high-redshift
2-s2.0-85060047287,galaxies: ISM
2-s2.0-85060047287,galaxies: star formation
2-s2.0-85060047287,galaxies: starburst
2-s2.0-85060044375,Defamation
2-s2.0-85060044375,Machine-learning
2-s2.0-85060044375,Social-media
2-s2.0-85060044375,Text-classification
2-s2.0-85060027156,aragonite plates
2-s2.0-85060027156,nacre
2-s2.0-85060027156,structural colors
2-s2.0-85060027156,transfer matrix method
2-s2.0-85060019355,Elderly
2-s2.0-85060019355,Indonesia
2-s2.0-85060019355,Nursing home
2-s2.0-85060019355,Quality of life
2-s2.0-85059979876,Disease
2-s2.0-85059979876,Health
2-s2.0-85059979876,Health development
2-s2.0-85059979876,Illness
2-s2.0-85058487456,Accountants
2-s2.0-85058487456,HR practices
2-s2.0-85058487456,Job embeddedness
2-s2.0-85058487456,Job satisfaction
2-s2.0-85060053075,Quit intention
2-s2.0-85060053075,Thailand
2-s2.0-85060053075,Instruction design
2-s2.0-85060053075,Learning disabilities
2-s2.0-85059897171,Mobile application
2-s2.0-85059897171,Reading Comprehensive
2-s2.0-85059897171,Download delay
2-s2.0-85059897171,Models of Time Perception
2-s2.0-85059897171,Online wait
2-s2.0-85056355088,Clustering
2-s2.0-85056355088,DBSCAN
2-s2.0-85056355088,Point of Interest
2-s2.0-85059965712,Antidepressant
2-s2.0-85059965712,major depressive disorder
2-s2.0-85059965712,real-world study
2-s2.0-85059965712,vortioxetine
2-s2.0-85059965712,metabolomics
2-s2.0-85057037052,osteoarthritis
2-s2.0-85057037052,rheumatoid arthritis
2-s2.0-85057037052,synovial fluid
2-s2.0-85057037052,bone mineral density
2-s2.0-85057037052,Bone turnover marker
2-s2.0-85038030583,C-terminal cross-linked telopeptide of type I collagen
2-s2.0-85038030583,epigenetic
2-s2.0-85038030583,microRNA-21
2-s2.0-85038030583,postmenopausal osteoporosis
2-s2.0-85038030583,procollagen type I N-terminal propeptide
2-s2.0-85044392724,Biorefinery
2-s2.0-85044392724,Process integration
2-s2.0-85044392724,Process synthesis
2-s2.0-85044392724,Pulp and paper industry
2-s2.0-85029605828,Superstructure optimization
2-s2.0-85029605828,China
2-s2.0-85029605828,healthcare utilization
2-s2.0-85029605828,rural residents
2-s2.0-85029605828,Smoking
2-s2.0-85029605828,coacervate
2-s2.0-85029605828,HVOCs
2-s2.0-85055500593,Calophyllum inophyllum
2-s2.0-85055500593,chromanone derivative
2-s2.0-85055500593,cytotoxicity
2-s2.0-85055500593,Guttiferae
2-s2.0-85055500593,Coral
2-s2.0-85055027807,Diversity
2-s2.0-85055027807,Microbiome
2-s2.0-85055027807,Microbiota
2-s2.0-85055027807,Reef
2-s2.0-85051952905,Genetic variation
2-s2.0-85051952905,Microsatellite
2-s2.0-85051952905,Oyster
2-s2.0-85051952905,Antibacterial
2-s2.0-85051952905,Cell division
2-s2.0-85051952905,Ecteinascidin 770
2-s2.0-85057781904,Et770
2-s2.0-85057781904,FtsZ
2-s2.0-85057781904,Marine sponge
2-s2.0-85057781904,Jatropha curcas seed
2-s2.0-85057781904,Oil extraction
2-s2.0-85056577463,Phorbol esters
2-s2.0-85056577463,Surfactant
2-s2.0-85056577463,3d printing
2-s2.0-85056577463,Multi-spectral imaging
2-s2.0-85056615077,Spectral reproduction
2-s2.0-85056615077,Aboveground root
2-s2.0-85056615077,Bamboo seawall
2-s2.0-85056615077,Elevation change
2-s2.0-85058433758,Mangrove forest
2-s2.0-85058433758,Sedimentation rate
2-s2.0-85058433758,Acute pain
2-s2.0-85058433758,Cardiac surgery
2-s2.0-85056159676,Cold therapy
2-s2.0-85056159676,Pain management
2-s2.0-85056159676,16S rRNA gene sequence
2-s2.0-85056159676,Clostridium
2-s2.0-85066101032,Enterococcus
2-s2.0-85066101032,Lactobacillus
2-s2.0-85066101032,Succinic acid
2-s2.0-85066101032,Case studies
2-s2.0-85066074915,Problems
2-s2.0-85066074915,Public-private partnerships (PPP)
2-s2.0-85066074915,Transportation
2-s2.0-85066074915,Vietnam
2-s2.0-85048018727,Martingale processes
2-s2.0-85048018727,Simulation optimization
2-s2.0-85048018727,erythrotoxicity
2-s2.0-85048018727,pharmacology/toxicology
2-s2.0-85048018727,teratogenicity
2-s2.0-85048018727,xanthone
2-s2.0-85061255485,zebrafish
2-s2.0-85061255485,α-Mangostin
2-s2.0-85061255485,Acute-on-chronic liver failure
2-s2.0-85061255485,Cirrhosis
2-s2.0-85058182042,Mortality
2-s2.0-85058182042,NGAL
2-s2.0-85058182042,Renal failure
2-s2.0-85058182042,Cardiovascular disease [CVD]
2-s2.0-85058182042,Carotid intima-media thickness [CIMT]
2-s2.0-85058151306,Common carotid artery [CCA]
2-s2.0-85058151306,Household air pollution
2-s2.0-85058151306,PM less than 10 micrometer [PM 10 ]
2-s2.0-85058151306,Adverse event
2-s2.0-85054896135,Allergic reactions
2-s2.0-85054896135,Anaphylactoid reactions
2-s2.0-85054896135,Anaphylaxis
2-s2.0-85054896135,Drug allergy
2-s2.0-85054660492,Perioperative
2-s2.0-85054660492,Laparoscopic IPOM
2-s2.0-85054660492,Laparoscopic ventral hernia repair
2-s2.0-85054660492,Postoperative seroma
2-s2.0-85054660492,IgA nephropathy
2-s2.0-85053520746,Lupus nephritis
2-s2.0-85053520746,Periostin
2-s2.0-85053520746,Renal function
2-s2.0-85053520746,Urinary biomarker
2-s2.0-85053520746,Benign
2-s2.0-85053520746,BI-RADS 3 and 4
2-s2.0-85053520746,Breast masses
2-s2.0-85053064499,Diagnostic accuracy
2-s2.0-85053064499,Malignant
2-s2.0-85053064499,Shear wave elastography
2-s2.0-85053064499,Albumin
2-s2.0-85053064499,Therapeutic plasma exchange
2-s2.0-85049622017,Dominant hemisphere
2-s2.0-85049622017,FMRI
2-s2.0-85049622017,Functional MRI
2-s2.0-85049622017,Language lateralization
2-s2.0-85045183447,LI
2-s2.0-85045183447,Right-handedness
2-s2.0-85045183447,Statistics
2-s2.0-85045183447,Thai
2-s2.0-85045183447,Threshold
2-s2.0-85040983639,Beyond Standard Model
2-s2.0-85040983639,Hadron-Hadron scattering (experiments)
2-s2.0-85040983639,Higgs physics
2-s2.0-85067553955,GDP growth
2-s2.0-85067553955,income per capita
2-s2.0-85067553955,population growth
2-s2.0-85067553955,Beyond Standard Model
2-s2.0-85067553955,Hadron-Hadron scattering (experiments)
2-s2.0-85065796712,Higgs physics
2-s2.0-85065796712,Aspergillus fumigatus
2-s2.0-85065796712,Cell wall
2-s2.0-85065796712,Glycogen
2-s2.0-85065766139,High-osmotic glycerol pathway
2-s2.0-85065766139,MpkC
2-s2.0-85065766139,Protein kinase A
2-s2.0-85065766139,SakA
2-s2.0-85065766139,Trehalose
2-s2.0-85065766139,Apigenin
2-s2.0-85065706097,Breast cancer
2-s2.0-85065706097,Cell cycle arrest
2-s2.0-85065706097,Necrosis
2-s2.0-85065706097,α-Mangostin
2-s2.0-85064818858,autoantibody
2-s2.0-85064818858,diagnosis
2-s2.0-85064818858,glutamic acid decarboxylase
2-s2.0-85062909559,insulinoma-2 antigen
2-s2.0-85062909559,type 1 diabetes mellitus
2-s2.0-85062909559,zinc transporter 8
2-s2.0-85062909559,Asclepiodoideae
2-s2.0-85062909559,corolline corona
2-s2.0-85062870801,Dischidia thaithongiae
2-s2.0-85062870801,limestone hill
2-s2.0-85062870801,southern Thailand
2-s2.0-85062870801,information security
2-s2.0-85062859793,microservices
2-s2.0-85062859793,network logging
2-s2.0-85062859793,scalability
2-s2.0-85062859793,Hadron-Hadron scattering (experiments)
2-s2.0-85062859793,Supersymmetry
2-s2.0-85062828079,Beyond Standard Model
2-s2.0-85062828079,Hadron-Hadron scattering (experiments)
2-s2.0-85062828079,Higgs physics
2-s2.0-85061600349,ageing
2-s2.0-85061600349,dog
2-s2.0-85061600349,fibrosis
2-s2.0-85060619196,seminiferous tubule
2-s2.0-85060619196,testis
2-s2.0-85060619196,chitosan
2-s2.0-85060619196,gonadotropin-releasing hormone
2-s2.0-85060619196,spermatogonia
2-s2.0-85060619196,testis-mediated gene transfer
2-s2.0-85060184892,Hadron-Hadron scattering (experiments)
2-s2.0-85060184892,Jet physics
2-s2.0-85060184892,Solitons Monopoles and Instantons
2-s2.0-85060184892,Supersymmetric Effective Theories
2-s2.0-85060184892,Supersymmetry and Duality
2-s2.0-85060182074,Aluminum
2-s2.0-85060182074,Interpenetrating phase composite
2-s2.0-85060182074,Mechanical properties
2-s2.0-85060182074,Metallic foam
2-s2.0-85060182074,Microstructure
2-s2.0-85060171991,CMS
2-s2.0-85060171991,Cross section
2-s2.0-85060171991,Jets
2-s2.0-85060171991,LHC
2-s2.0-85060171991,Physics
2-s2.0-85060171991,Proton
2-s2.0-85060155244,Standard model
2-s2.0-85060155244,Z boson
2-s2.0-85060155244,Newly blues mothers
2-s2.0-85060154185,Postpartum blues
2-s2.0-85060154185,Progressive musclrelaxation
2-s2.0-85060154185,Self-Affirmation
2-s2.0-85060154185,Self-EAR program
2-s2.0-85060154185,Self-Empowerment
2-s2.0-85060153998,Hadron-Hadron scattering (experiments)
2-s2.0-85060153998,Supersymmetry
2-s2.0-85060153998,Brucellosis
2-s2.0-85060153998,Multiple species
2-s2.0-85060153998,Outbreak
2-s2.0-85060153998,Ruminant farm
2-s2.0-85060138865,atrial fibrillation
2-s2.0-85060138865,cardiac
2-s2.0-85060137555,heart
2-s2.0-85060137555,meta-analysis
2-s2.0-85060137555,transplant
2-s2.0-85060137555,transplantation
2-s2.0-85060137555,Beyond Standard Model
2-s2.0-85060137555,Hadron-Hadron scattering (experiments)
2-s2.0-85060137555,Acrylic resin
2-s2.0-85060137555,Flexural strength
2-s2.0-85060137555,Microhardness
2-s2.0-85059814699,Water solubility
2-s2.0-85059814699,Water sorption
2-s2.0-85059814699,b hadrons
2-s2.0-85058970928,Experimental results
2-s2.0-85058970928,Hadron spectroscopy
2-s2.0-85058970928,Heavy flavour spectroscopy
2-s2.0-85058859473,Physics
2-s2.0-85058859473,Apoptosis
2-s2.0-85058859473,Dendrobium venustum
2-s2.0-85058859473,Lung cancer
2-s2.0-85058859473,Phoyunnanin E
2-s2.0-85058623941,adverse events
2-s2.0-85058623941,behavior
2-s2.0-85058623941,knowledge
2-s2.0-85058596004,laser treatment
2-s2.0-85058596004,sun protection
2-s2.0-85058596004,Antero-posterior diameter change
2-s2.0-85058596004,Body position
2-s2.0-85058596004,Chest wall motion
2-s2.0-85058596004,Medio-lateral diameter change
2-s2.0-85058596004,Meta-analysis
2-s2.0-85058596004,Volume variation
2-s2.0-85058381356,DNA damage
2-s2.0-85058381356,DNA lesions
2-s2.0-85058381356,Epigenetics
2-s2.0-85058381356,RIND-EDSBs
2-s2.0-85058381356,Senescence
2-s2.0-85057959005,adult-onset systemic lupus erythematosus
2-s2.0-85057959005,childhood-onset systemic lupus erythematosus
2-s2.0-85057959005,Cutaneous lupus erythematosus
2-s2.0-85057959005,juvenile-onset systemic lupus erythematosus
2-s2.0-85057959005,systemic involvement
2-s2.0-85057959005,systemic lupus erythematosus
2-s2.0-85057607480,Akt
2-s2.0-85057607480,Calmodulin-regulated spectrin-associated protein 3
2-s2.0-85057607480,CAMSAP3
2-s2.0-85057607480,Cell migration
2-s2.0-85057607480,EMT
2-s2.0-85057583776,Epithelial-to-mesenchymal transition
2-s2.0-85057583776,Protein kinase B
2-s2.0-85057583776,Tubulin acetylation
2-s2.0-85057583776,Angiotensin
2-s2.0-85057553040,Candesartan
2-s2.0-85057553040,ERK
2-s2.0-85057479730,IL-2
2-s2.0-85057479730,T-lymphocyte
2-s2.0-85057479730,Antimicrobial resistance
2-s2.0-85057130234,Australia
2-s2.0-85057130234,Genetics
2-s2.0-85057108057,ST1
2-s2.0-85057108057,Streptococcus suis
2-s2.0-85057108057,acute kidney injury
2-s2.0-85057108057,chronic kidney disease
2-s2.0-85057108057,nephrolithiasis
2-s2.0-85057105148,oxalate nephropathy
2-s2.0-85057105148,oxalosis
2-s2.0-85057105148,secondary oxalosis
2-s2.0-85057105148,Hydrogen
2-s2.0-85057062010,Methyl orange
2-s2.0-85057062010,Photocatalysis
2-s2.0-85057052585,Silver
2-s2.0-85057052585,TiO2
2-s2.0-85057052585,Cadmium
2-s2.0-85057051168,Electrochemical sensor
2-s2.0-85057051168,Graphene
2-s2.0-85057051168,Lead
2-s2.0-85057051168,Nanocomposite
2-s2.0-85057051168,Zinc oxide nanorod
2-s2.0-85056995413,Bone
2-s2.0-85056995413,DNA
2-s2.0-85056995413,Environments
2-s2.0-85056995413,Polymerase chain reaction
2-s2.0-85056995413,Teeth
2-s2.0-85056995413,arterioportal fistula
2-s2.0-85056995413,arterioportal malformation
2-s2.0-85056995413,congenital vascular anomaly
2-s2.0-85056990727,Hadron-Hadron scattering (experiments)
2-s2.0-85056990727,Higgs physics
2-s2.0-85056990727,5′ RACE
2-s2.0-85056990727,Cassava
2-s2.0-85056990727,Isoamylase 3
2-s2.0-85056990727,Recombinant MeISA3
2-s2.0-85056909440,Starch debranching enzyme
2-s2.0-85056909440,bilateral
2-s2.0-85056891474,height-width ratio
2-s2.0-85056891474,lateral pillar
